EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
110207,132309,98547,105837,131094,74750,70023,176645,97981,73655,79110,106701,147415,144473,108606,83287,116641,157310,107382,130381,70563,75150,80720,171852,92923,139774,187374,74116,1244009
110227,132383,98575,105945,131202,74804,69959,176528,98128,73730,79247,106877,147334,144617,108658,83261,116785,157482,107462,130490,70669,75110,80740,171913,93025,139793,187092,74124,1243802
110254,132551,98591,106103,131334,74710,69915,176998,98108,73651,79267,106818,147552,144794,108699,83174,116983,157620,107605,130677,70586,75048,80781,171651,92965,139784,188280,74183,1243033
110284,131797,98562,106204,131263,74766,69901,176657,98128,73686,79404,106917,147483,144760,108700,83666,117129,157694,107736,129895,70692,75065,80899,171630,92807,139595,187618,74242,1243743
110254,131234,98546,106046,131247,74745,69886,175966,98087,73651,79261,106907,147485,144704,108652,84003,116926,157683,107595,129320,70575,75060,80787,171673,92877,139996,187532,74116,1241943
110159,131066,98591,106146,131100,74757,69866,175844,97994,73696,79348,106959,147335,144415,108610,84042,116935,157605,107649,129211,70551,75181,80956,171537,92937,140306,186814,74163,1242933
110239,131142,98519,106058,131064,74831,69952,175921,98064,73716,79361,106929,147295,144483,108609,84053,116922,157515,107639,129198,70530,75149,80911,171646,92834,140080,186139,74197,1243233
110137,131054,98623,106121,130752,74703,69842,175959,97663,73669,79274,106916,147410,144002,108619,84028,116881,157620,107589,129247,70494,75411,81153,171543,92658,139991,186544,74124,1241363
110123,130847,98590,105906,131199,74612,69867,175756,97878,73553,79016,106750,147569,144478,108573,84154,116628,157548,107405,128996,70254,75125,80712,171565,92750,140004,185933,73997,1241359
109799,130842,98812,106261,131671,74457,69816,176045,98024,73566,79114,106605,147449,144573,108498,83906,116675,157196,107516,129282,70103,75022,80693,171499,92665,140054,186349,74190,1240903
109673,130888,98884,106223,131787,74509,69871,176161,98182,73673,79146,106597,147166,144531,108449,83780,116498,156891,107407,129423,70174,75013,80593,171777,92403,139927,186715,74224,1237593
109665,131071,98816,106177,131695,74520,69861,176257,98126,73630,79120,106626,147139,144423,108369,83664,116444,156906,107435,129512,70403,75013,80614,171339,92236,139960,186505,74184,1238753
109660,131055,98781,106093,131614,74574,69925,176304,98135,73657,79114,106602,147024,144328,108326,83663,116345,156750,107387,129452,70017,75031,80600,171240,92293,139939,186305,74192,1240973
109616,130911,98839,106132,131466,74654,69985,176284,98134,73779,79229,106623,146805,144105,108346,83722,116342,156550,107366,129388,70094,75161,80722,171180,92532,140027,185558,74283,1241243
109732,131010,98739,106127,131461,74647,69950,176300,98124,73705,79224,106669,146972,144251,108348,83749,116459,156788,107467,129352,70008,75088,80720,171081,92144,140243,184941,74241,1241163
109747,131086,98664,106025,131281,74623,69983,176084,97965,73626,79115,106565,146959,144075,108304,83675,116366,156686,107262,129344,70257,75119,80737,171079,92245,140635,184503,74198,1242733
109707,131246,98778,106182,131405,74604,69921,176492,98016,73686,79224,106616,146987,144166,108367,83578,116487,156715,107499,129622,70326,75123,80752,170954,92248,139973,184782,74271,1244733
109710,131418,98817,106343,131332,74649,69921,176364,98022,73758,79379,106710,146936,144081,108418,83469,116671,156818,107590,129861,70403,75221,80954,170936,92506,139166,184959,74361,1244043
109683,131221,98814,106287,131362,74727,70040,176389,98149,73837,79421,106648,146753,144075,108383,83577,116575,156519,107541,129660,70304,75204,80902,170532,92589,139111,184990,74449,1243723
109593,131283,98872,106559,131374,74645,69782,176328,98053,73796,79538,106918,146789,143974,108356,83472,116784,156970,107764,129792,70214,75236,81097,170424,92674,139082,184783,74367,1243663
109599,131171,98873,106518,131498,74698,69719,176594,98215,73850,79565,107094,146695,144119,108363,83543,116744,157121,107713,129689,70104,75166,80989,170494,92628,139073,184892,74265,1244193
109699,131311,98804,106474,131360,74774,69849,177050,98211,73870,79613,107004,146680,144097,108385,83530,116800,156966,107745,129735,70103,75194,81043,170624,92400,138569,186805,74378,1243883
109719,131188,98751,106297,131361,74721,69766,177126,98142,73782,79425,107053,146812,144126,108351,83622,116631,157180,107624,129543,70005,75152,80907,170515,92124,139020,187011,74169,1243173
109750,131294,98749,106249,131375,74731,69793,176879,98166,73788,79398,107029,146835,144180,108379,83582,116609,157172,107579,129643,70027,75142,80863,170680,92009,139033,186978,74162,1247693
109748,131340,98764,106135,131372,74829,69926,176812,98294,73897,79417,106965,146638,144176,108392,83548,116484,156870,107448,129712,70115,75155,80775,170694,92071,139163,186908,74219,1247873
109672,131239,98838,106166,131517,74798,69900,176979,98359,73923,79408,106963,146599,144232,108399,83559,116437,156824,107400,129709,70227,75133,80715,170457,92205,139035,186915,74217,1248153
109648,131229,98808,106274,131637,74760,69802,176944,98400,73860,79444,107062,146641,144333,108344,83545,116524,157021,107534,129660,70208,75037,80722,170450,92535,138937,186341,74183,1248503
109822,131525,98557,106336,131592,74857,69788,177389,98494,73770,79596,107219,146686,144516,108245,83489,116784,157292,107877,129625,70144,74876,80797,170401,92624,139029,186581,74216,1248953
109918,131584,98528,106271,131656,74846,69835,176251,98526,73736,79537,107128,146836,144710,108301,83526,116815,157321,107846,129640,70192,74815,80708,170339,92501,139013,186349,74222,1250353
109880,131305,98549,106277,131633,74876,69896,175554,98544,73784,79573,107081,146729,144628,108289,83675,116783,157140,107829,129400,69533,74850,80731,170676,92371,139339,186069,74290,1252443
109834,131207,98610,106201,131702,74862,69887,175298,98585,73817,79504,107074,146688,144647,108313,83702,116650,157086,107685,129378,70079,74854,80631,170629,92404,139753,186249,74228,1252293
109735,130999,98701,106142,132094,74631,69807,175225,98569,73653,79211,106868,147014,144952,108310,83761,116477,157122,107527,129289,69616,74697,80343,170621,92076,139459,186396,74100,1252453
109782,131140,98670,106128,132060,74651,69767,175401,98574,73653,79224,106960,147036,144975,108323,83705,116512,157283,107542,129392,69551,74698,80355,170955,92378,139886,186263,74048,1252983
109708,131218,98739,106072,132284,74578,69760,175338,98640,73631,79103,106868,147081,145116,108321,83598,116371,157191,107414,129552,69620,74620,80179,171575,91635,139710,186281,74001,1254783
109783,131278,98691,106018,132243,74567,69785,175706,98600,73584,79053,106816,147206,145174,108349,83619,116396,157242,107411,129552,69672,74608,80161,172055,91628,139806,186543,73992,1257743
109869,131357,98607,105852,132098,74652,69904,175633,98601,73606,79019,106748,147155,145131,108341,83632,116302,157094,107333,129521,69559,74626,80122,171894,91737,139442,186384,74006,1262913
109930,131390,98574,105819,132100,74702,69925,175856,98666,73631,79046,106788,147136,145213,108371,83658,116330,157138,107336,129511,69754,74600,80097,171987,91787,139492,186417,74000,1260933
109893,131254,98624,105819,132200,74672,69905,175711,98708,73639,79015,106773,147143,145276,108382,83717,116292,157128,107281,129442,69749,74581,80036,171889,91628,139392,186976,73978,1261143
109903,131328,98632,105773,132196,74698,69901,175327,98736,73672,79009,106814,147104,145283,108399,83679,116251,157154,107224,129527,69803,74591,80004,172265,91847,139327,186556,73941,1259893
109942,131388,98582,105801,132176,74692,69953,175467,98714,73627,79025,106727,147163,145316,108385,83658,116321,157081,107303,129515,69861,74564,80038,171631,91840,139457,186551,74013,1261493
109928,131369,98605,105825,132188,74685,69941,175553,98714,73645,79032,106729,147159,145308,108394,83654,116333,157080,107297,129529,69968,74566,80044,171762,91883,139855,186548,74019,1260743
109926,131022,98569,105776,132160,74735,70011,175809,98759,73660,79051,106704,147055,145275,108354,83879,116276,156940,107293,129143,70016,74563,80025,172019,91985,139835,186445,74064,1262043
109889,131036,98593,105588,132223,74737,69946,176020,98814,73681,78913,106801,147011,145299,108345,83849,116034,157023,107078,129184,69825,74543,79843,171810,92007,139540,186119,73861,1262063
109841,130924,98614,104938,132244,74669,69875,175571,98733,73628,78354,106813,147080,145259,108327,83886,115269,157120,106398,129104,69821,74548,79340,171684,92053,139340,186224,73333,1262173
109898,131063,98568,104858,132164,74841,69968,175841,98898,73761,78473,106915,146823,145245,108325,83843,115241,156990,106364,129178,69834,74556,79330,172457,91985,139038,187760,73375,1264783
109873,131082,98603,104823,132121,74865,70036,175571,98895,73811,78474,106846,146738,145163,108340,83808,115178,156803,106293,129243,69868,74607,79327,172371,91938,139170,187953,73419,1261853
109873,131158,98628,104814,132096,74836,70059,175581,98843,73805,78439,106771,146790,145135,108366,83764,115168,156752,106256,129356,69809,74644,79340,173024,92003,139176,188292,73439,1261813
110042,131181,98501,104317,131923,75221,70456,175539,99221,74088,78467,106721,146266,145167,108394,83875,114797,156116,105886,129206,69883,74646,79065,172893,92112,139170,188426,73503,1262200
110122,131125,98490,104409,131909,75218,70502,175656,99209,74078,78533,106643,146378,145260,108465,83970,114981,156116,105992,129139,69880,74641,79139,173074,92309,139040,188045,73617,1262943
110075,130801,98550,104343,132138,75158,70351,175495,99301,74065,78422,106787,146436,145444,108482,84147,114862,156387,105864,128898,69781,74561,78957,172841,92343,139034,187968,73413,1262103
110076,130758,98462,104093,132152,75175,70525,175428,99331,74012,78250,106551,146401,145464,108385,84173,114586,156015,105708,128744,69767,74484,78759,172772,92375,138887,187998,73418,1261113
110113,131176,98460,104283,132130,75261,70647,175504,99429,74095,78482,106484,146291,145488,108418,83935,114832,155787,105901,129149,69840,74498,78916,172572,92161,138903,187876,73678,1261943
110132,131202,98460,104244,132157,75246,70730,175674,99430,74082,78439,106350,146339,145544,108441,83934,114811,155639,105860,129176,69902,74482,78872,172445,92158,139005,187899,73740,1259703
110015,131188,98780,104419,132323,75256,70674,175783,99569,74332,78580,106439,146163,145571,108673,83849,114881,155587,105698,129580,69846,74629,78903,172591,92043,139036,188115,73808,1259863
109968,131275,98882,104303,132388,75257,70625,175337,99620,74411,78493,106516,146099,145584,108745,83763,114702,155631,105467,129803,69272,74668,78774,172402,92060,138585,187919,73669,1258813
109944,131325,99022,104312,132361,75308,70672,175232,99665,74566,78553,106512,145968,145520,108871,83711,114692,155480,105324,130035,69344,74790,78797,172938,92068,138347,187591,73725,1259223
110019,131509,99059,104626,132084,75290,70604,175501,99426,74559,78771,106586,145967,145311,108982,83640,115103,155721,105602,130262,69202,74958,79190,172722,91341,137381,187777,73874,1258181
109807,131161,99225,104619,132134,75126,70430,175644,99256,74536,78593,106626,146143,145089,108960,83710,114881,155832,105418,130142,69098,75073,79168,172257,91411,137420,187112,73688,1260773
109824,131294,99237,104821,132078,75141,70352,175916,99234,74561,78761,106765,146134,145050,108987,83639,115121,156033,105615,130285,69057,75114,79353,172167,91247,137393,186622,73750,1264166
109877,131393,99249,104781,132090,75117,70332,176023,99210,74547,78708,106761,146250,145128,109052,83616,115136,156151,105565,130401,69079,75119,79321,172247,91211,137466,186834,73702,1265993
109902,131449,99204,104672,131970,75117,70393,175932,99118,74511,78622,106667,146285,145036,109027,83600,115040,156051,105500,130396,69098,75150,79309,171914,91266,136836,186841,73688,1269903
109863,131302,99222,104608,131936,75059,70382,175861,99014,74467,78516,106603,146349,144944,109009,83661,114929,156021,105414,130276,69109,75184,79279,171785,91287,136901,186782,73631,1268683
109877,131283,99192,104638,131877,75069,70484,175743,98986,74456,78549,106459,146342,144900,108988,83685,114976,155825,105477,130216,69174,75192,79334,172064,91298,136472,186194,73757,1269273
109855,131289,99245,104621,131853,75017,70516,175778,98901,74441,78482,106320,146412,144849,109026,83659,114935,155686,105404,130292,69010,75242,79333,172148,91287,136107,186261,73787,1270073
109837,131362,99194,104728,131863,75063,70614,175865,98972,74453,78605,106251,146290,144838,108957,83602,115033,155451,105552,130299,68925,75200,79406,172523,91330,136786,185758,73965,1269243
109883,131409,99204,104703,131730,75175,70674,175852,99016,74571,78707,106322,146146,144745,109017,83604,115053,155400,105522,130359,69047,75286,79472,172502,91168,136765,185665,74002,1269173
109868,131468,99202,104845,131739,75137,70649,175274,98974,74531,78775,106306,146203,144735,108999,83559,115194,155434,105670,130415,69029,75283,79576,172514,91276,136981,185649,74077,1268800
109897,131354,99214,105146,131752,75084,70440,175292,98910,74486,78944,106548,146343,144789,109036,83653,115556,155950,105962,130315,69151,75282,79795,172818,91389,136916,185793,74070,1265693
109859,131294,99220,105167,131721,75223,70385,175305,99069,74629,79106,106820,146025,144701,109006,83660,115538,156002,105979,130267,69344,75302,79827,172744,91461,136982,185561,74028,1266743
109902,131196,99217,105544,131830,74964,70281,175094,98812,74371,79118,106613,146585,144880,109042,83758,115997,156294,106360,130162,69219,75240,80049,173138,91555,137593,185832,74184,1267523
109980,131151,99143,105973,131832,74704,70204,175065,98473,74056,79166,106370,147189,144982,109034,83842,116550,156577,106875,130021,69176,75179,80373,172962,91739,137212,186004,74404,1266848
109996,131295,99109,105284,131764,74913,70433,175231,98701,74245,78870,106325,146804,144933,109018,83765,115814,156092,106210,130124,69246,75195,79890,173003,91604,137615,186280,74163,1267823
109950,131348,99172,105508,131805,74826,70401,174359,98611,74201,78944,106236,146917,144918,109046,83699,116014,156100,106372,130252,69401,75218,80039,172988,91545,137671,185592,74286,1266523
109895,131052,99327,105637,132046,74688,70225,174293,98610,74181,78897,106316,147120,145112,109162,83844,116096,156421,106338,130166,69400,75197,79990,173269,91570,137582,185582,74188,1265363
110007,131136,99314,105396,131838,74857,70351,174005,98679,74337,78896,106360,146934,145029,109254,83881,115948,156292,106110,130227,69423,75307,79934,173316,91799,137345,185464,74157,1265623
109935,131009,99441,105546,132015,74866,70420,173912,98819,74442,79017,106270,146820,145124,109321,83902,116034,156037,106125,130272,69440,75307,79942,173357,91752,137366,185722,74333,1267193
109985,130921,99356,105457,131890,74764,70371,174268,98594,74276,78842,106196,147086,145054,109278,83998,115991,156220,106129,130068,69438,75308,79951,173290,91785,137358,185625,74219,1265833
109938,130998,99365,105512,131939,74710,70329,174331,98558,74230,78826,106183,147131,145048,109241,83915,116001,156244,106170,130163,69451,75288,79960,173327,91769,137570,185392,74210,1268248
109919,131041,99407,105729,131852,74698,70310,174294,98479,74249,78978,106197,147131,144924,109268,83873,116218,156254,106347,130258,69513,75373,80180,173437,91816,137581,185736,74346,1269423
